New_Index,Index,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,joy,sadness,anticipation,surprise,anger,fear,disgust,trust,喜び,悲しみ,期待,驚き,怒り,恐れ,嫌悪,信頼
8709,10110,37703,2lN5P2zk7ZHpxCutNHSndT,Clean Bandit;French The Kid;Rema,Sad Girls (feat. Rema),Sad Girls (feat. Rema),68,163472,True,0.789,0.862,5,-7.787,1,0.141,0.305,6.23e-06,0.34,0.507,115.005,4,funk,,,,,,,,,0.7620008,0.012444309,0.12940569,0.047453042,0.002462538,0.0067893905,0.00984709,0.029597132
8710,10112,37705,7nnWIPM5hwE3DaUBkvOIpy,Incubus,Make Yourself,Drive,75,232453,False,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,4,funk,,,,,,,,,0.5787439,0.022222746,0.269985,0.046675123,0.0061908253,0.013418232,0.022477604,0.04028665
8711,10113,37709,2dbA4sPwu3iK72c0mA6907,Red Hot Chili Peppers,Return of the Dream Canteen,Bella,66,291346,False,0.492,0.815,7,-5.499,0,0.0487,0.00643,2e-05,0.0875,0.812,171.379,4,funk,,,,,,,,,0.7501882,0.016426114,0.14488085,0.037292812,0.0028994496,0.008059598,0.0124043645,0.027848609
8712,10114,37710,5kFWp8In0sIpeXPfPuJlYE,Red Hot Chili Peppers,Return of the Dream Canteen,Roulette,64,297105,False,0.689,0.869,1,-6.688,0,0.0511,0.00242,0.00339,0.127,0.84,100.684,4,funk,,,,,,,,,0.7328941,0.013785003,0.16352119,0.027836742,0.0027301046,0.007466962,0.010965067,0.040800806
8713,10115,37711,4diMr8l7HCK1OdrQM3LAzq,Red Hot Chili Peppers,Return of the Dream Canteen,Afterlife,63,254301,False,0.561,0.866,2,-5.258,0,0.0352,0.00623,0.039,0.0414,0.824,93.104,4,funk,,,,,,,,,0.7055171,0.015017903,0.1948719,0.029503433,0.0026354282,0.00789639,0.0098600965,0.034697756
8714,10116,37712,1d6zb2JQZt9LpxOwU1E3y4,Red Hot Chili Peppers,Return of the Dream Canteen,Handful,62,240217,False,0.572,0.601,11,-6.879,0,0.0392,0.0123,0.000237,0.101,0.552,142.258,3,funk,,,,,,,,,0.75536364,0.01589779,0.11913865,0.028082196,0.0037273595,0.008845847,0.0141609395,0.05478363
8715,10117,37714,00B7SBwrjbycLMOgAmeIU8,Red Hot Chili Peppers,Return of the Dream Canteen,Reach Out,66,251588,False,0.663,0.71,11,-5.55,0,0.0599,0.00745,0.00559,0.147,0.487,120.984,4,funk,,,,,,,,,0.573026,0.026241919,0.23227212,0.07146965,0.008746899,0.018901419,0.032983966,0.03635797
8716,10118,37715,2AHctrKhJekyp7wIykP83U,Red Hot Chili Peppers,Return of the Dream Canteen,Shoot Me a Smile,62,222737,False,0.576,0.798,9,-6.691,0,0.0351,0.125,0.134,0.137,0.399,146.8,4,funk,,,,,,,,,0.8160483,0.009108881,0.09990225,0.025625063,0.0017748171,0.005422662,0.0070307394,0.035087295
8717,10119,37717,1TmBaKkDUu0akM9xzSxRia,Red Hot Chili Peppers,Return of the Dream Canteen,Bag of Grins,62,306434,False,0.486,0.812,0,-6.244,1,0.0553,0.0106,0.0116,0.201,0.303,112.648,4,funk,,,,,,,,,0.7358495,0.015952582,0.15824802,0.025848549,0.0027743592,0.0079188775,0.010690632,0.042717427
8718,10120,37752,2zoobJFEB9h15fjYjRd6oP,2Pac,Greatest Hits,Hail Mary,67,312373,True,0.772,0.644,10,-6.318,0,0.265,0.158,4.14e-06,0.366,0.388,82.05,4,funk,,,,,,,,,0.6989699,0.015756285,0.18265857,0.050013278,0.0033346326,0.008676858,0.01236221,0.028228238
8719,10121,37753,6LwrEZNkvFTOypNwSLjuaJ,2Pac;Snoop Dogg,All Eyez On Me,2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg),69,246533,True,0.849,0.904,8,-4.78,1,0.138,0.0248,5.11e-05,0.0545,0.854,99.258,4,funk,,,,,,,,,0.642428,0.02141798,0.19163243,0.06568833,0.006555989,0.012100262,0.022592051,0.037584953
8720,10122,37755,1f2V8U1BiWaC9aJWmpOARe,Red Hot Chili Peppers,By the Way (Deluxe Edition),By the Way,75,216933,False,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,4,funk,,,,,,,,,0.71039397,0.025398957,0.15607254,0.03610824,0.0049209245,0.010496699,0.021839703,0.03476893
8721,10123,37757,5880eYQmXx3c3oD22IljIt,Ice Cube,"Laugh Now, Cry Later",Why We Thugs,68,224106,True,0.683,0.59,1,-5.423,1,0.458,0.326,0.0,0.148,0.653,100.892,4,funk,,,,,,,,,0.6598315,0.020634964,0.17915526,0.05908441,0.0070349197,0.012692332,0.024584774,0.036981724
8722,10124,37758,5axys0aO71B1dZDfnrxHvy,Red Hot Chili Peppers,Return of the Dream Canteen,Carry Me Home,61,253494,False,0.481,0.715,11,-7.14,1,0.0661,0.023,0.00213,0.181,0.222,131.452,3,funk,,,,,,,,,0.6551688,0.030869497,0.19324793,0.03285985,0.005869322,0.015911462,0.024597652,0.041475493
8723,10125,37759,05bNuygSyh9WlJTRepNiDp,Red Hot Chili Peppers,Return of the Dream Canteen,My Cigarette,63,264207,False,0.732,0.653,7,-7.804,0,0.0427,0.0158,0.295,0.0851,0.848,178.058,4,funk,,,,,,,,,0.612341,0.03540663,0.2011114,0.06332369,0.006679343,0.01718008,0.030477762,0.033480074
8724,10126,37766,141GeeQQItnC1sH7gXUDlf,Red Hot Chili Peppers,Return of the Dream Canteen,Copperbelly,60,224983,False,0.592,0.616,2,-7.227,0,0.0337,0.0917,0.0106,0.179,0.492,129.896,3,funk,,,,,,,,,0.76169,0.0149974115,0.11892661,0.037344173,0.003495478,0.009111087,0.012650843,0.041784454
8725,10127,37768,3IV4swNduIRunHREK80owz,Limp Bizkit,Chocolate Starfish And The Hot Dog Flavored Water,Rollin' (Air Raid Vehicle),76,213760,True,0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.709,96.306,4,funk,,,,,,,,,0.6550952,0.031567022,0.22109626,0.035900474,0.0035713518,0.012455223,0.015416187,0.02489832
8726,10128,37800,4zGtfOglDBfVUypabBwIjQ,ZAAC;Anitta;Tyga,Desce Pro Play (PA PA PA),Desce Pro Play (PA PA PA),63,168507,False,0.935,0.71,11,-5.085,0,0.158,0.0769,1.92e-06,0.173,0.635,100.009,4,funk,,,,,,,,,0.46727908,0.06236411,0.3334212,0.05368333,0.008003293,0.022610119,0.03538799,0.01725091
8727,10129,37801,6lYY2HktYKpV1pUamfRlU1,The Rah Band,Going Up,Messages from the Stars,74,254080,False,0.649,0.821,7,-2.957,1,0.0329,0.0562,0.00271,0.318,0.698,113.489,4,funk,,,,,,,,,0.7822682,0.008359227,0.13477202,0.031866137,0.0018039871,0.004367966,0.0057588057,0.030803626
8728,10130,37803,1i6N76fftMZhijOzFQ5ZtL,Talking Heads,Talking Heads '77 (Deluxe Version),Psycho Killer - 2005 Remaster,78,261413,False,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,4,funk,,,,,,,,,0.5856934,0.01970427,0.25835457,0.07362177,0.0047233594,0.012184378,0.01650299,0.029215211
8729,10131,37804,4aUnmZzTqfrETKCmE6zvaw,Anderson Neiff;John Johnis,Ela Já Tá Louca,Ela Já Tá Louca,58,147574,False,0.747,0.848,10,-1.804,1,0.0747,0.142,0.0247,0.202,0.88,159.974,4,funk,,,,,,,,,0.6613189,0.031894084,0.21005218,0.045372598,0.0042272285,0.011227903,0.019783722,0.016123386
8730,10132,37805,7DByUXWmz1lQau0HLmdg1v,Anitta;Missy Elliott,Lobby,Lobby,70,157837,False,0.759,0.711,0,-5.199,1,0.0384,0.0477,1.19e-06,0.143,0.436,111.902,4,funk,,,,,,,,,0.68498296,0.029261095,0.1658039,0.050755773,0.0049901297,0.012121377,0.023506941,0.028577913
8731,10133,37807,3WDIhWoRWVcaHdRwMEHkkS,Clean Bandit;Ellie Goulding,What Is Love? (Deluxe Edition),Mama (feat. Ellie Goulding),56,189973,False,0.737,0.714,1,-6.138,0,0.0367,0.225,3.79e-06,0.267,0.608,102.046,4,funk,,,,,,,,,0.60409814,0.06162838,0.22137478,0.03846391,0.005658691,0.018589685,0.03205483,0.018131483
8732,10134,37850,5QOhIyCkKcHzBSHLHZaF39,AcesToAces,Memory Lane,Memory Lane,62,135019,False,0.649,0.699,1,-7.189,1,0.428,0.000447,0.676,0.755,0.417,128.037,4,funk,,,,,,,,,0.39792982,0.13455711,0.28051385,0.042951036,0.013472184,0.042359732,0.07062132,0.017594967
8733,10135,37851,5GWrhVfgP4szBtCOXbSki8,Red Hot Chili Peppers,Eddie,Eddie,71,341986,False,0.515,0.809,9,-5.817,0,0.0512,0.00455,0.0723,0.0905,0.525,142.011,4,funk,,,,,,,,,0.686535,0.023771903,0.15960234,0.052502815,0.005073075,0.012745007,0.021612685,0.03815717
8734,10136,37853,3a94TbZOxhkI9xuNwYL53b,Red Hot Chili Peppers,Black Summer,Black Summer,72,232412,False,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,funk,,,,,,,,,0.6451861,0.026477078,0.20459017,0.046816077,0.0046914364,0.015704693,0.018978668,0.037555736
8735,10137,37857,0g8gKLBFY1Y16Zyrc9fuKA,Red Hot Chili Peppers,Return of the Dream Canteen,In the Snow,60,355397,False,0.701,0.347,8,-11.279,0,0.0298,0.574,0.000107,0.0606,0.443,86.432,4,funk,,,,,,,,,0.70830274,0.016037509,0.1703345,0.042711012,0.0036349865,0.009302553,0.013857463,0.035819303
8736,10138,37900,4m1mqQuy34Nzh0480VR364,MC Kevin o Chris,Incendeia,Incendeia,80,239999,True,0.893,0.461,3,-5.708,0,0.422,0.713,0.0406,0.117,0.864,135.136,4,funk,,,,,,,,,0.48492038,0.09318116,0.25331703,0.05993706,0.010679024,0.026349697,0.053069785,0.018545838
8737,10139,37901,3s4U7OHV7gnj42VV72eSZ6,Clean Bandit;Jess Glynne,Rather Be (feat. Jess Glynne),Rather Be (feat. Jess Glynne),72,227833,False,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,4,funk,,,,,,,,,0.5429257,0.06390036,0.27806538,0.048343793,0.0051672747,0.018687444,0.028881477,0.014028578
8738,10140,37904,58c8pMaXi3xdpBIVfG6WGC,Extreme,Extreme II: Pornograffitti (Deluxe),More Than Words,67,334000,False,0.403,0.134,6,-14.955,1,0.0353,0.469,0.0,0.113,0.258,182.894,4,funk,,,,,,,,,0.7670609,0.009263127,0.13993156,0.031089587,0.0024296565,0.0054016695,0.008500763,0.03632277
8739,10141,37908,5cZqsjVs6MevCnAkasbEOX,Limp Bizkit,Significant Other,Break Stuff,77,166706,True,0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,4,funk,,,,,,,,,0.68822473,0.018147238,0.16139498,0.059478354,0.0053064935,0.0108132325,0.020871975,0.035762966
8740,10142,37950,4IYKjN1DrYzxKXt0umJqsG,Luniz;Michael Marshall,Operation Stackola,I Got 5 On It,75,253533,False,0.6,0.706,10,-7.899,0,0.361,0.209,0.0,0.125,0.58,173.926,4,funk,,,,,,,,,0.674044,0.025375452,0.17607217,0.04770629,0.0050532995,0.014703649,0.020265942,0.036779217
8741,10143,37951,0RcYEWXtbu4ehdv1tiBOi0,Snoop Dogg;The Doors,Riders On The Storm (Fredwreck Remix),Riders On The Storm - Fredwreck Remix,65,382240,False,0.878,0.786,11,-5.273,0,0.152,0.416,3.1e-05,0.122,0.831,101.984,4,funk,,,,,,,,,0.52539945,0.034119133,0.2894093,0.06247376,0.0083042,0.017846046,0.032582525,0.029865555
8742,10144,37953,3NGT0Td7H4Is1qrlDQJxma,Ice Cube;Das EFX,Bootlegs And B-Sides,Check Yo Self - Remix,71,273106,True,0.934,0.735,1,-6.668,1,0.251,0.031,8.6e-06,0.107,0.768,101.368,4,funk,,,,,,,,,0.6650574,0.013163181,0.1899918,0.058364328,0.005940415,0.010192849,0.022051763,0.035238247
8743,10145,38000,5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,AM,I Wanna Be Yours,92,183956,False,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4,garage,,,,,,,,,0.7417407,0.021875594,0.12790659,0.049224637,0.004020942,0.008951355,0.019255644,0.027024489
8744,10146,38001,5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,AM,Do I Wanna Know?,88,272394,False,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4,garage,,,,,,,,,0.69792587,0.014397186,0.17437269,0.05932547,0.0035930257,0.009062027,0.013544742,0.02777897
8745,10147,38002,78iVPIyFgGjQ0g0TmDWYtQ,Maribou State;Holly Walker,Tongue EP,Tongue,64,304825,False,0.569,0.521,10,-10.183,0,0.0839,0.514,0.00469,0.0962,0.143,115.055,4,garage,,,,,,,,,0.7083507,0.013821171,0.15846793,0.053983275,0.00412643,0.007800226,0.014001052,0.039449204
8746,10148,38003,0BxE4FqsDD1Ot4YuBXwAPp,Arctic Monkeys,Favourite Worst Nightmare,505,88,253586,False,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,4,garage,,,,,,,,,0.725361,0.017661208,0.1490775,0.05433013,0.0036624703,0.009536687,0.014906721,0.025464352
8747,10149,38004,086myS9r57YsLbJpU0TgK9,Arctic Monkeys,AM,Why'd You Only Call Me When You're High?,88,161123,False,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,4,garage,,,,,,,,,0.63987595,0.020675339,0.19745147,0.076931745,0.0048931576,0.012053038,0.018547587,0.029571733
8748,10150,38005,7DcJ6fEBb7BaKuYKTwiDxK,Mild High Club,Skiptracing,Homage,78,177493,False,0.546,0.465,5,-8.167,1,0.0287,0.153,0.00259,0.321,0.415,73.369,4,garage,,,,,,,,,0.7548344,0.010141372,0.15672402,0.031950563,0.0022529773,0.0058509745,0.008229366,0.030016337
8749,10151,38006,2AT8iROs4FQueDv2c8q2KE,Arctic Monkeys,AM,R U Mine?,83,201726,False,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,4,garage,,,,,,,,,0.6464127,0.018298753,0.23075804,0.042759866,0.0038675494,0.010227464,0.015472573,0.03220312
8750,10152,38007,0SzvmWfOhoxZVGrmvb56YL,Arctic Monkeys,Leave Before The Lights Come On,Baby I'm Yours,69,152613,False,0.462,0.595,2,-9.363,1,0.0347,0.215,0.0,0.184,0.64,113.719,4,garage,,,,,,,,,0.7764185,0.019124622,0.10823605,0.041855235,0.0028653145,0.008562027,0.013597201,0.029341055
8751,10153,38008,5TTGoX70AFrTvuEtqHK37S,Arctic Monkeys,AM,No. 1 Party Anthem,71,243131,False,0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,4,garage,,,,,,,,,0.6013537,0.032623976,0.23220406,0.037307553,0.007743704,0.016571123,0.029818138,0.042377755
8752,10154,38009,2LGdO5MtFdyphi2EihANZG,Arctic Monkeys,AM,Knee Socks,76,257563,False,0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,4,garage,,,,,,,,,0.73086137,0.013621767,0.15245482,0.04642589,0.0030821718,0.008708532,0.011509514,0.03333589
8753,10155,38010,0NdTUS4UiNYCNn5FgVqKQY,Arctic Monkeys,AM,Snap Out Of It,80,193030,False,0.728,0.638,5,-6.455,0,0.0336,0.249,0.0,0.116,0.872,130.014,4,garage,,,,,,,,,0.6360323,0.01973234,0.2056415,0.061924197,0.005402764,0.012772573,0.019675909,0.03881843
8754,10156,38011,3jfZ9M23l0L7RxzYMTgBTv,Joy Again,Looking Out for You,Looking Out for You,80,179499,False,0.682,0.9,9,-5.028,1,0.0874,0.0884,0.063,0.0685,0.937,100.721,4,garage,,,,,,,,,0.7128619,0.015987683,0.15352196,0.042601414,0.0043019224,0.009095165,0.015184342,0.04644561
8755,10157,38012,7nzsY8vlnKdvGOEE0rjAXZ,Arctic Monkeys,AM,Arabella,78,207356,False,0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,4,garage,,,,,,,,,0.6630043,0.020033987,0.2139905,0.048592165,0.0034186994,0.010982929,0.014254891,0.025722617
8756,10158,38013,11jRCxY01k9jvCdUru0EeP,Arctic Monkeys,Body Paint,Body Paint,77,290584,False,0.56,0.313,7,-11.653,0,0.0627,0.567,0.0,0.0767,0.254,144.745,4,garage,,,,,,,,,0.69191784,0.022554852,0.15725586,0.04651758,0.0051698387,0.012748363,0.019833822,0.044001844
8757,10159,38014,2x8evxqUlF0eRabbW2JBJd,Arctic Monkeys,Favourite Worst Nightmare,Fluorescent Adolescent,79,183893,False,0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,4,garage,,,,,,,,,0.6551613,0.01724527,0.20188843,0.05922303,0.004411785,0.010760374,0.015545538,0.035764236
8758,10160,38015,5ruzrDWcT0vuJIOMW7gMnW,The Strokes,The New Abnormal,The Adults Are Talking,79,309053,False,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4,garage,,,,,,,,,0.694597,0.02353679,0.12910368,0.054641888,0.007514014,0.014180942,0.029800884,0.04662471
8759,10161,38016,2fyIS6GXMgUcSv4oejx63f,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",Mardy Bum,74,175440,False,0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,4,garage,,,,,,,,,0.55923694,0.030804934,0.2462108,0.07052915,0.008735836,0.01752236,0.032533173,0.034426767
8760,10162,38017,0yowbJnnbTLpr99f9l1uba,Arctic Monkeys,There’d Better Be A Mirrorball,There’d Better Be A Mirrorball,77,265798,False,0.513,0.369,3,-10.899,1,0.0307,0.634,0.0139,0.186,0.311,72.062,4,garage,,,,,,,,,0.63286775,0.017271297,0.19257022,0.08982102,0.0050645056,0.01140501,0.018729666,0.032270525
8761,10163,38018,2zzLRQ78kKfPTx8FJQCdC2,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",When The Sun Goes Down,76,202133,True,0.348,0.875,11,-4.758,0,0.199,0.0341,0.0,0.117,0.407,169.152,4,garage,,,,,,,,,0.6236644,0.022579355,0.18699528,0.076093785,0.006721362,0.015162622,0.025127657,0.04365545
8762,10164,38019,7A7FsIDnBMnz1PAnSOxUdh,Arctic Monkeys,I Ain't Quite Where I Think I Am,Body Paint,58,290584,False,0.556,0.315,7,-11.651,0,0.0625,0.568,0.0,0.0774,0.256,143.327,4,garage,,,,,,,,,0.69191784,0.022554852,0.15725586,0.04651758,0.0051698387,0.012748363,0.019833822,0.044001844
8763,10166,38021,6wVWJl64yoTzU27EI8ep20,Arctic Monkeys,Humbug,Crying Lightning,72,224826,False,0.498,0.885,4,-4.423,0,0.0461,0.0148,0.00041,0.239,0.67,106.719,4,garage,,,,,,,,,0.6421726,0.022506587,0.2093849,0.037362043,0.0058988086,0.013449425,0.020544456,0.04868123
8764,10167,38022,7DPhusadsTZ2VrXOGcuX2y,Arctic Monkeys,I Ain't Quite Where I Think I Am,I Ain’t Quite Where I Think I Am,63,191173,False,0.544,0.337,10,-9.846,1,0.0653,0.357,6.34e-05,0.085,0.667,192.685,4,garage,,,,,,,,,0.6588581,0.026101682,0.17852178,0.05238217,0.0063584996,0.015131077,0.027250458,0.035396114
8765,10168,38023,03mHinvLdrdSTd7w4GPXwH,Arctic Monkeys,I Ain't Quite Where I Think I Am,There’d Better Be A Mirrorball,56,265798,False,0.511,0.367,3,-10.891,1,0.0319,0.642,0.0122,0.186,0.323,143.698,4,garage,,,,,,,,,0.63286775,0.017271297,0.19257022,0.08982102,0.0050645056,0.01140501,0.018729666,0.032270525
8766,10169,38024,11iIikXxC6NP0Ma8vMD27x,Vundabar,Gawk,Alien Blues,82,155933,False,0.467,0.757,3,-5.093,1,0.033,0.0807,0.908,0.0876,0.433,82.282,4,garage,,,,,,,,,0.5913622,0.018052373,0.24767563,0.069263846,0.005253342,0.011180884,0.017633324,0.039578408
8767,10170,38025,3DQVgcqaP3iSMbaKsd57l5,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",I Bet You Look Good On The Dancefloor,75,173680,False,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,4,garage,,,,,,,,,0.69000983,0.017842295,0.16726373,0.052069332,0.0054202788,0.010273401,0.022135358,0.03498577
8768,10171,38050,2KvbRojbZGMsWr1Nuj5n2f,Jakob;Clairo,Bedroom Tapes,You Might Be Sleeping,67,147093,False,0.587,0.565,7,-9.249,1,0.0265,0.731,0.341,0.169,0.508,92.604,4,garage,,,,,,,,,0.7408048,0.018702224,0.14972006,0.028449574,0.0030183028,0.009169591,0.013301625,0.036833845
8769,10172,38051,41o2ydrj7Xm9Yt5odIBqq4,Jakob,Velvet Light,Velvet Light,66,141587,False,0.67,0.419,6,-10.523,0,0.0751,0.75,0.135,0.0976,0.513,77.919,4,garage,,,,,,,,,0.69205654,0.022298694,0.1491565,0.06282213,0.0050950884,0.0115662785,0.021004686,0.036000066
8770,10173,38052,6oWXWkwHKREYlBNuBCitFP,Dreamgirl,Illuminaughty,Teenage Blue,60,234968,False,0.178,0.457,11,-7.48,1,0.0312,0.834,0.0244,0.133,0.128,180.343,3,garage,,,,,,,,,0.5873516,0.042898398,0.21324666,0.055745106,0.009419063,0.017794369,0.039324407,0.03422046
8771,10174,38053,2vfPsGhqMbqmhjMGQ52dYf,Crumb,Locket,Locket,65,318378,False,0.393,0.481,1,-10.458,1,0.0273,0.759,0.725,0.0869,0.0773,98.463,4,garage,,,,,,,,,0.5576836,0.03760902,0.2841529,0.033942644,0.00579072,0.019662756,0.0228031,0.038355242
8772,10175,38054,3Q1DprZauQyNo8KGlY8brZ,No Vacation,Waltzing Back,Waltzing Back,60,192000,False,0.558,0.579,7,-8.065,0,0.0272,0.00331,0.916,0.0935,0.487,104.972,4,garage,,,,,,,,,0.635662,0.016743032,0.18873735,0.096786596,0.004630234,0.011067454,0.017489292,0.028884025
8773,10176,38055,7kyiHjkFdmHcYcIJtFAdaF,No Vacation,Yam Yam,Yam Yam,66,216038,False,0.445,0.591,7,-9.004,0,0.0316,0.319,0.766,0.107,0.0774,137.864,4,garage,,,,,,,,,0.5748145,0.040467523,0.24480878,0.054032125,0.0067654336,0.0172427,0.029872678,0.031996273
8774,10177,38056,6mOiT65GFmXgBAviM3lrsE,Arctic Monkeys,Who The F*** Are Arctic Monkeys?,No Buses,65,197320,False,0.481,0.524,4,-9.051,1,0.0369,0.155,0.000147,0.0523,0.425,101.883,4,garage,,,,,,,,,0.6628357,0.02062122,0.15307875,0.07237705,0.006345565,0.012894474,0.02221006,0.049637124
8775,10178,38057,6wNUBZNWFxdUGof6vkaykE,Arctic Monkeys,AM,One For The Road,70,206051,False,0.415,0.668,0,-6.849,1,0.036,0.212,0.0615,0.27,0.842,180.048,4,garage,,,,,,,,,0.6066174,0.024168389,0.22982527,0.053985167,0.0069158417,0.013283675,0.026557831,0.038646482
8776,10179,38058,05ZUxHiGT7VR6ShJjhwJxn,Beach Fossils,Somersault,Down the Line,67,158474,False,0.615,0.743,7,-6.569,1,0.041,0.237,0.00431,0.148,0.528,162.22,4,garage,,,,,,,,,0.69823146,0.032047506,0.13786475,0.043425046,0.0069963047,0.013734149,0.02977761,0.037923206
8777,10180,38059,2QUlMbvD9bL8wHqfsoqoet,Arctic Monkeys,Why'd You Only Call Me When You're High?,Stop The World I Wanna Get Off With You,70,191040,False,0.661,0.73,6,-6.779,0,0.0574,0.0537,3.44e-05,0.14,0.53,95.027,4,garage,,,,,,,,,0.69812256,0.02102188,0.17234182,0.04073526,0.004297286,0.010387274,0.018255044,0.034838896
8778,10181,38060,4atMrAadB7dS8xn9vfk9PQ,Arctic Monkeys,AM,Fireside,69,181049,False,0.538,0.953,9,-5.611,0,0.056,0.0234,0.00126,0.113,0.74,100.033,4,garage,,,,,,,,,0.65658265,0.018888637,0.17419724,0.07502447,0.005762168,0.01180623,0.021819089,0.035919547
8779,10182,38061,70JkATjg7LzZ9HA22SmmcK,Acid Ghost,Vacation II,Sandy Kim,57,115565,False,0.658,0.629,5,-7.837,1,0.0276,0.885,0.909,0.152,0.625,132.986,4,garage,,,,,,,,,0.61207,0.028573958,0.20746481,0.07610936,0.006414072,0.013668407,0.02583529,0.029864129
8780,10183,38062,4Ai0ANRDYwx6mCD4Uty1WS,Arctic Monkeys,Suck It and See,Piledriver Waltz,63,203880,False,0.443,0.865,4,-4.547,1,0.0391,0.00724,0.000116,0.468,0.474,110.008,4,garage,,,,,,,,,0.70146304,0.017637791,0.15840483,0.04699511,0.004878093,0.011361221,0.017712472,0.04154749
8781,10184,38063,1LSwssG5oIAMXYcvpOoPLC,Arctic Monkeys,Fluorescent Adolescent,Too Much To Ask,64,183253,False,0.724,0.757,9,-4.787,0,0.0274,0.00777,0.000154,0.215,0.878,109.98,4,garage,,,,,,,,,0.69374156,0.016893584,0.17447658,0.03732984,0.004705348,0.010526089,0.016740035,0.045586884
8782,10185,38064,4qEW8QgybJTgA3bKgqVpSM,Summer Salt,"Favorite Holiday, Vol. 1",One Last Time,59,217636,False,0.71,0.36,1,-10.925,1,0.0281,0.753,0.233,0.0894,0.433,109.997,3,garage,,,,,,,,,0.67346776,0.016650276,0.20257726,0.046054896,0.003837155,0.009877606,0.013928725,0.033606395
8783,10186,38065,0S6CXA5LpRDX6b4akgrOot,Arctic Monkeys,Suck It and See,Love is a Laserquest,65,191426,False,0.349,0.662,11,-6.873,1,0.0402,0.00197,0.908,0.136,0.554,169.926,4,garage,,,,,,,,,0.6790999,0.013305992,0.18610317,0.044717837,0.0040878565,0.0078088487,0.0130873965,0.05178901
8784,10187,38066,4IiuExPFijOGZnVxGsKWcc,The White Stripes;The Glitch Mob,Seven Nation Army (The Glitch Mob Remix),Seven Nation Army - The Glitch Mob Remix,65,257021,False,0.701,0.844,4,-6.629,1,0.133,0.152,0.626,0.194,0.198,120.04,4,garage,,,,,,,,,0.6128183,0.020185135,0.26863673,0.034113828,0.0042969272,0.012453272,0.015677737,0.031818025
8785,10188,38067,2t0wwvR15fc3K1ey8OiOaN,The Strokes,The New Abnormal,Selfless,71,222093,False,0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4,garage,,,,,,,,,0.7160318,0.019329954,0.13729689,0.059274975,0.004293354,0.009532083,0.01819747,0.036043536
8786,10189,38068,1aOxOpH4AkGAd8OMrKjyNY,The Strokes,The New Abnormal,Why Are Sundays So Depressing,68,275666,False,0.579,0.714,0,-4.455,1,0.0347,0.00258,0.0269,0.111,0.299,109.971,4,garage,,,,,,,,,0.7327284,0.022660585,0.14564665,0.037080627,0.0037146239,0.01012164,0.016299807,0.03174767
8787,10190,38069,5Z5nbOXhsSbySVC7WUc6y9,Arctic Monkeys,Tranquility Base Hotel & Casino,Four Out Of Five,61,312346,False,0.601,0.863,0,-4.31,1,0.0685,0.0626,0.0,0.0717,0.676,130.189,4,garage,,,,,,,,,0.64152676,0.019687144,0.22820644,0.042397983,0.004379953,0.011205951,0.015580359,0.037015412
